Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0GjEhVFGZW8afUYGChu3Rr,"Dancing Queen","Arrival","ABBA",1976,230400,85,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:59:05Z,"","Polar Music International AB",0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4
spotify:track:0q21FNwES2bbtcduB6kjEU,"Dancing in the Moonlight","Dancing in the Moonlight","King Harvest",1973-01-01,181133,75,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:59:21Z,"","Darbo Music LLC",0.657,0.435,10,-15.707,1,0.0552,0.739,0,0.167,0.771,135.975,4
spotify:track:7FwBtcecmlpc1sLySPXeGE,"Dancing In the Dark","Born In The U.S.A.","Bruce Springsteen",1984-06-04,245296,83,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:59:34Z,"","Columbia",0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,4
spotify:track:6hTcuIQa0sxrrByu9wTD7s,"Born to Run","Born To Run","Bruce Springsteen",1975-08-25,269932,73,false,yuf8m40bafql87jwxb236yybx,2022-07-22T13:59:38Z,"","Columbia",0.27,0.944,4,-4.199,1,0.0975,0.00501,0.0000205,0.116,0.606,146.347,4
spotify:track:7HW5WIw7ZgZORCzUxv5gW5,"Don't Go Breaking My Heart","Rock Of The Westies","Elton John;Kiki Dee",1975-10-24,275440,79,false,yuf8m40bafql87jwxb236yybx,2022-07-22T14:01:25Z,"","EMI",0.729,0.844,5,-8.824,1,0.0344,0.149,0.00000287,0.0604,0.777,131.459,4
spotify:track:6WCeFNVAXUtNczb7lqLiZU,"Crocodile Rock","Don't Shoot Me I'm Only The Piano Player","Elton John",1973-01-22,235440,72,false,yuf8m40bafql87jwxb236yybx,2022-07-22T20:44:42Z,"","EMI",0.621,0.8,4,-7.284,0,0.0344,0.0264,0.0000153,0.059,0.968,149.908,4
spotify:track:64UioB4Nmwgn2f4cbIpAkl,"It's Still Rock and Roll to Me","Glass Houses","Billy Joel",1980-03-12,177597,70,false,yuf8m40bafql87jwxb236yybx,2022-07-22T20:45:12Z,"soft rock","Columbia",0.752,0.684,0,-7.599,1,0.15,0.0994,0,0.0897,0.539,141.075,4
spotify:track:5zH710lFSLtkHbMkslLDjR,"Crazy On You","Dreamboat Annie","Heart",1975,293440,70,false,yuf8m40bafql87jwxb236yybx,2023-06-30T11:50:52Z,"classic rock,aor,rock","Capitol Records",0.435,0.459,9,-12.442,0,0.0329,0.117,0.000103,0.132,0.383,129.929,4
spotify:track:4xy9nsO8EX4OR0c6lf0WFu,"She's a Riot","Learn to Exist","The Jungle Giants",2013-08-30,221493,48,false,yuf8m40bafql87jwxb236yybx,2023-06-30T12:30:44Z,"","Amplifire Music",0.494,0.915,7,-3.795,1,0.0583,0.00214,0,0.11,0.607,100.133,4
spotify:track:68vTrjlrczwHWioLZ5p0Rt,"Save Me Some Sunshine","Save Me Some Sunshine","Rafferty",2016-11-30,217143,57,false,yuf8m40bafql87jwxb236yybx,2023-06-30T15:21:47Z,"","Kravenworks LLC",0.498,0.761,2,-4.422,1,0.0356,0.0754,0.0309,0.0874,0.537,178.018,4
spotify:track:1F5A4LpF8ylUVtPoMAvNvn,"Raspberry","Spreading Rumours","GROUPLOVE",2013-09-17,196026,56,false,yuf8m40bafql87jwxb236yybx,2023-06-30T15:27:49Z,"indie","Canvasback/ATL",0.492,0.779,3,-5.022,1,0.0498,0.0292,0,0.129,0.445,104.966,4
spotify:track:1170VohRSx6GwE6QDCHPPH,"Kilby Girl","When We Were Friends","The Backseat Lovers",2019-01-27,282205,76,false,yuf8m40bafql87jwxb236yybx,2023-06-30T15:28:02Z,"","The Backseat Lovers",0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,4
spotify:track:0eeUxgcLK8vVsk6z3eQ6u2,"Lonesome & Mad","Lonesome & Mad","Under The Rug;Ariel Posen",2022-12-08,237284,44,false,yuf8m40bafql87jwxb236yybx,2023-06-30T15:28:13Z,"modern blues,jazz funk","Under The Rug",0.281,0.479,4,-7.057,1,0.032,0.0965,0.000167,0.125,0.249,111.868,4
spotify:track:57RA3JGafJm5zRtKJiKPIm,"Are You Bored Yet? (feat. Clairo)","Nothing Happens","Wallows;Clairo",2019-03-22,178000,76,false,yuf8m40bafql87jwxb236yybx,2023-06-30T15:28:35Z,"indie,bedroom pop","Atlantic Records",0.682,0.683,8,-6.444,0,0.0287,0.156,0.0000232,0.273,0.64,120.023,4
spotify:track:3HlK8txWAdtKMrbsqX40pl,"Freaking Out the Neighborhood","2","Mac DeMarco",2012-10-16,173888,76,false,yuf8m40bafql87jwxb236yybx,2023-06-30T20:05:42Z,"indie,lo-fi indie","Captured Tracks",0.565,0.832,8,-5.751,0,0.108,0.0638,0.0288,0.386,0.847,143.303,4
spotify:track:6MDTpYxPFL0wtFd0pjfKws,"Rhythm Of Love","Wonders Of The Younger","Plain White T's",2010-01-01,200200,61,false,yuf8m40bafql87jwxb236yybx,2023-06-30T20:05:55Z,"","Hollywood Records",0.531,0.542,8,-7.721,1,0.0432,0.356,0,0.119,0.726,171.878,4
spotify:track:1YLJVmuzeM2YSUkCCaTNUB,"Dog Days Are Over","Lungs (Deluxe Edition)","Florence + The Machine",2009,251840,76,false,yuf8m40bafql87jwxb236yybx,2023-07-03T20:07:45Z,"baroque pop","Universal-Island Records Ltd.",0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,4
spotify:track:2Jw3VjB1xy5KHBqEeAC6VK,"Eat Your Young","Eat Your Young","Hozier",2023-03-17,242293,54,false,yuf8m40bafql87jwxb236yybx,2023-07-06T15:32:33Z,"","Columbia",0.553,0.587,5,-6.829,1,0.0277,0.345,0.1,0.256,0.346,90.018,4
spotify:track:6Zo9evZOeHKax94htvVBBr,"Turkey Vulture","Homesick for Another World","Under The Rug",2023-02-17,203118,29,false,yuf8m40bafql87jwxb236yybx,2023-07-12T12:38:42Z,"","Under The Rug",0.655,0.567,3,-7.195,1,0.0362,0.366,0.0000604,0.0739,0.725,129.995,4
spotify:track:7kv7zBjMtVf0eIJle2VZxn,"Southern Nights","Southern Nights","Glen Campbell",1977-01-01,180026,73,false,yuf8m40bafql87jwxb236yybx,2023-07-12T14:04:53Z,"classic country","Capitol Records",0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301,4
spotify:track:4lSiDCGuP4zG8wxynVCLxZ,"Way Out","Way Out","Greer",2021-11-03,170400,0,false,yuf8m40bafql87jwxb236yybx,2023-07-13T12:29:39Z,"","Epitaph",0.504,0.77,1,-5.857,0,0.0372,0.0214,0.00133,0.0802,0.606,143.929,4
spotify:track:77EtpdLPsfzFOBONaTc1IQ,"Outskirts Of Infinity","Outskirts Of Infinity","Ashes To Amber",2020-03-28,187846,41,false,yuf8m40bafql87jwxb236yybx,2023-07-13T12:51:15Z,"","Ashes To Amber under exclusive license to Amuseio AB",0.744,0.66,4,-6.999,1,0.0365,0.51,0.0000938,0.135,0.74,129.984,4
spotify:track:0ll8uFnc0nANY35E0Lfxvg,"Somewhere Only We Know","Hopes And Fears","Keane",2004-01-01,236160,78,false,yuf8m40bafql87jwxb236yybx,2023-07-14T21:14:21Z,"","Universal-Island Records Ltd.",0.453,0.655,9,-4.22,1,0.0257,0.0794,0.00000706,0.0849,0.366,172.01,4
spotify:track:0WoFs3EdGOx58yX5BtXvOa,"Your Love","Play Deep","The Outfield",1985-06-29,223458,80,false,yuf8m40bafql87jwxb236yybx,2023-07-17T04:03:35Z,"","Columbia/Legacy",0.578,0.654,1,-12.421,0,0.0562,0.121,0.00000362,0.0673,0.621,129.513,4
spotify:track:7w5cxTEzp1rfV3KCy0Bd5N,"Home","Up from Below","Edward Sharpe & The Magnetic Zeros",2009-07-14,303200,3,false,yuf8m40bafql87jwxb236yybx,2023-08-11T12:44:38Z,"","Vagrant Records",0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,4
spotify:track:66MXa8qDIQRtwuxuNtjNCu,"Hello My Old Heart","The Oh Hellos EP","The Oh Hellos",2011-12-01,256006,60,false,yuf8m40bafql87jwxb236yybx,2023-08-11T12:51:07Z,"folk pop,christian folk,indie folk","The Oh Hellos",0.558,0.299,0,-10.634,1,0.0266,0.622,0.0305,0.0914,0.298,90.077,4
spotify:track:3qrEG6rQ9Qm72MNWeUKKiU,"Wham Bam Shang-A-Lang","Silver","Silver",1976,212840,70,false,yuf8m40bafql87jwxb236yybx,2023-08-23T04:21:25Z,"","Arista/Legacy",0.65,0.759,1,-4.932,1,0.0355,0.353,0,0.155,0.943,121.454,4
spotify:track:6xq5DxZWGgdStAxGAil0yw,"Since You Been Gone","Down To Earth","Rainbow",1979-01-01,197160,65,false,yuf8m40bafql87jwxb236yybx,2023-08-23T04:22:12Z,"hard rock,aor,metal,heavy metal","Polydor",0.733,0.726,7,-6.514,1,0.0371,0.379,0.00000258,0.471,0.915,120.814,4
spotify:track:5O4erNlJ74PIF6kGol1ZrC,"Could You Be Loved","Uprising","Bob Marley & The Wailers",1980-06-10,237000,83,false,yuf8m40bafql87jwxb236yybx,2023-08-25T17:47:03Z,"reggae,roots reggae","Island Records",0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.761,103.314,4
spotify:track:3IvTwPCCjfZczCN2k4qPiH,"Dirty Work","Can't Buy A Thrill","Steely Dan",1972-11-01,190065,72,false,yuf8m40bafql87jwxb236yybx,2024-05-19T19:48:17Z,"yacht rock,classic rock","Geffen",0.582,0.214,1,-17.83,1,0.0315,0.767,0.00000207,0.122,0.515,72.794,4
spotify:track:2hdNya0b6Cc2YJ8IyaQIWp,"Livin' Thing","A New World Record","Electric Light Orchestra",1976-09-01,211708,73,false,yuf8m40bafql87jwxb236yybx,2024-05-19T20:03:33Z,"art rock,soft rock","Epic/Legacy",0.549,0.651,0,-7.097,1,0.0323,0.583,0,0.121,0.368,122.818,4
spotify:track:20OFwXhEXf12DzwXmaV7fj,"Bad Moon Rising","Green River (Expanded Edition)","Creedence Clearwater Revival",1969-08-03,141600,79,false,yuf8m40bafql87jwxb236yybx,2024-06-18T16:45:55Z,"classic rock,southern rock,country rock","Craft Recordings",0.508,0.774,2,-5.973,1,0.0321,0.0586,0.00000487,0.063,0.942,178.946,4
spotify:track:5DnT9a5IM3eMjKgXTWVJvi,"Have You Ever Seen The Rain","Pendulum","Creedence Clearwater Revival",1970-12-07,160333,68,false,yuf8m40bafql87jwxb236yybx,2024-06-18T16:46:08Z,"classic rock,southern rock,country rock","Fantasy Records",0.743,0.47,0,-13.154,1,0.029,0.0936,0.0000315,0.186,0.89,116.122,4
spotify:track:1xsYj84j7hUDDnTTerGWlH,"Dream On","Aerosmith","Aerosmith",1973-01-05,267596,84,false,yuf8m40bafql87jwxb236yybx,2024-06-18T16:46:17Z,"classic rock,rock","Aerosmith P&D - Sony",0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,4
spotify:track:7xdLNxZCtY68x5MAOBEmBq,"All Along the Watchtower","Experience Hendrix: The Best Of Jimi Hendrix","Jimi Hendrix",1997-09-16,238626,54,false,yuf8m40bafql87jwxb236yybx,2024-06-18T16:46:28Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.429,0.812,8,-6.252,1,0.0657,0.00282,0.0000244,0.0882,0.625,113.279,4
spotify:track:0AM92A4kr44yHi74mwNcBg,"INVISIBLE","INVISIBLE","Duran Duran",2021-05-19,191459,57,false,yuf8m40bafql87jwxb236yybx,2024-06-18T16:46:46Z,"new wave,synthpop","BMG Rights Management (US) LLC",0.645,0.867,7,-2.326,1,0.182,0.119,0.0000198,0.413,0.337,113.988,4
spotify:track:54eZmuggBFJbV7k248bTTt,"A Horse with No Name","America","America;George Martin",1972,252239,81,false,yuf8m40bafql87jwxb236yybx,2024-06-18T16:46:55Z,"yacht rock,soft rock,folk rock","Warner Records",0.653,0.507,11,-17.18,0,0.0534,0.687,0.0147,0.155,0.831,123.188,4
spotify:track:4ILT1Vm2G084rs5IrjhRQq,"Ventura Highway","Hits","America",2011-03-15,217053,51,false,yuf8m40bafql87jwxb236yybx,2024-06-18T16:47:10Z,"yacht rock,soft rock,folk rock","America Records",0.611,0.624,2,-10.015,1,0.03,0.262,0.0000124,0.43,0.679,125.973,4
spotify:track:3MrWxJaD2AT0W9DjWF64Vm,"Come On Eileen","Too Rye Ay","Dexys Midnight Runners",1982-07-22,287306,77,false,yuf8m40bafql87jwxb236yybx,2024-07-02T12:15:25Z,"","Mercury Nashville",0.45,0.656,2,-7.049,1,0.0472,0.664,0.00000302,0.259,0.782,106.61,4
spotify:track:1Y373MqadDRtclJNdnUXVc,"Paranoid - 2012 - Remaster","Paranoid (Remaster)","Black Sabbath",1970-09-18,168405,75,false,yuf8m40bafql87jwxb236yybx,2024-07-19T12:33:07Z,"metal,heavy metal,rock,stoner rock,doom metal,hard rock","Rhino/Warner Records",0.412,0.658,4,-12.051,0,0.0708,0.0000452,0.000774,0.176,0.454,163.071,4
spotify:track:6RYQm6YnFZqTlMzu5JziRH,"Bad As I Used To Be","F1 The Album (Cinematic Edition)","Chris Stapleton",2025-06-26,300113,43,false,yuf8m40bafql87jwxb236yybx,2025-07-25T13:16:51Z,"country,outlaw country","Atlantic Records",0.712,0.59,7,-8.957,1,0.0329,0.0175,0.111,0.107,0.844,114.338,4
spotify:track:2dpRGNlaK0mmPhCDBdN3s4,"Lose My Mind (feat. Doja Cat)","F1 The Album (Cinematic Edition)","Don Toliver;Doja Cat",2025-06-26,209051,57,false,yuf8m40bafql87jwxb236yybx,2025-07-25T13:17:09Z,"","Atlantic Records",0.55,0.666,7,-6.196,1,0.0428,0.0593,0,0.122,0.239,109.959,4
spotify:track:39EnwJiZJ9q3hqcnKaJwlB,"Crying in the Night","Crying in the Night","Buckingham Nicks;Stevie Nicks;Lindsey Buckingham",2025-07-23,179014,35,false,yuf8m40bafql87jwxb236yybx,2025-07-28T16:06:06Z,"","Rhino",0.494,0.392,9,-13.138,1,0.0273,0.0797,0.00055,0.113,0.443,97.372,4
